,Unnamed: 0,date,time,comp,round,day,venue,gf,ga,opponent,poss,sh,save%,season,team
1465,2,2021-08-21,15:30,Bundesliga,Matchweek 2,Sat,Home,1.0,2.0,Wolfsburg,41.0,12.0,33.3,2022,Hertha BSC
1466,3,2021-08-28,18:30,Bundesliga,Matchweek 3,Sat,Away,0.0,5.0,Bayern Munich,37.0,7.0,16.7,2022,Hertha BSC
1467,4,2021-09-12,17:30,Bundesliga,Matchweek 4,Sun,Away,3.0,1.0,Bochum,34.0,5.0,80.0,2022,Hertha BSC
1468,5,2021-09-17,20:30,Bundesliga,Matchweek 5,Fri,Home,2.0,1.0,Greuther Fürth,57.0,14.0,100.0,2022,Hertha BSC
1469,6,2021-09-25,15:30,Bundesliga,Matchweek 6,Sat,Away,0.0,6.0,RB Leipzig,39.0,4.0,44.4,2022,Hertha BSC
1470,7,2021-10-02,15:30,Bundesliga,Matchweek 7,Sat,Home,1.0,2.0,Freiburg,44.0,12.0,60.0,2022,Hertha BSC
1471,8,2021-10-16,15:30,Bundesliga,Matchweek 8,Sat,Away,2.0,1.0,Eint Frankfurt,42.0,12.0,100.0,2022,Hertha BSC
1472,9,2021-10-23,18:30,Bundesliga,Matchweek 9,Sat,Home,1.0,0.0,M'Gladbach,42.0,10.0,100.0,2022,Hertha BSC
1473,11,2021-10-29,20:30,Bundesliga,Matchweek 10,Fri,Away,0.0,2.0,Hoffenheim,46.0,5.0,33.3,2022,Hertha BSC
1474,12,2021-11-07,15:30,Bundesliga,Matchweek 11,Sun,Home,1.0,1.0,Leverkusen,46.0,15.0,75.0,2022,Hertha BSC
1475,13,2021-11-20,18:30,Bundesliga,Matchweek 12,Sat,Away,0.0,2.0,Union Berlin,58.0,8.0,60.0,2022,Hertha BSC
1476,14,2021-11-27,15:30,Bundesliga,Matchweek 13,Sat,Home,1.0,1.0,Augsburg,52.0,12.0,83.3,2022,Hertha BSC
1477,15,2021-12-05,15:30,Bundesliga,Matchweek 14,Sun,Away,2.0,2.0,Stuttgart,46.0,15.0,33.3,2022,Hertha BSC
1478,16,2021-12-11,15:30,Bundesliga,Matchweek 15,Sat,Home,2.0,0.0,Arminia,60.0,20.0,,2022,Hertha BSC
1479,17,2021-12-14,20:30,Bundesliga,Matchweek 16,Tue,Away,0.0,4.0,Mainz 05,33.0,5.0,60.0,2022,Hertha BSC
1480,18,2021-12-18,18:30,Bundesliga,Matchweek 17,Sat,Home,3.0,2.0,Dortmund,41.0,13.0,50.0,2022,Hertha BSC
1481,19,2022-01-09,15:30,Bundesliga,Matchweek 18,Sun,Home,1.0,3.0,Köln,53.0,11.0,57.1,2022,Hertha BSC
1482,20,2022-01-15,15:30,Bundesliga,Matchweek 19,Sat,Away,0.0,0.0,Wolfsburg,52.0,6.0,100.0,2022,Hertha BSC
1483,22,2022-01-23,17:30,Bundesliga,Matchweek 20,Sun,Home,1.0,4.0,Bayern Munich,30.0,5.0,77.8,2022,Hertha BSC
1484,23,2022-02-04,20:30,Bundesliga,Matchweek 21,Fri,Home,1.0,1.0,Bochum,52.0,13.0,66.7,2022,Hertha BSC
1485,24,2022-02-12,15:30,Bundesliga,Matchweek 22,Sat,Away,1.0,2.0,Greuther Fürth,60.0,26.0,80.0,2022,Hertha BSC
1486,25,2022-02-20,19:30,Bundesliga,Matchweek 23,Sun,Home,1.0,6.0,RB Leipzig,36.0,8.0,50.0,2022,Hertha BSC
1487,26,2022-02-26,15:30,Bundesliga,Matchweek 24,Sat,Away,0.0,3.0,Freiburg,42.0,18.0,60.0,2022,Hertha BSC
1488,27,2022-03-05,15:30,Bundesliga,Matchweek 25,Sat,Home,1.0,4.0,Eint Frankfurt,47.0,10.0,33.3,2022,Hertha BSC
1489,28,2022-03-12,18:30,Bundesliga,Matchweek 26,Sat,Away,0.0,2.0,M'Gladbach,47.0,12.0,80.0,2022,Hertha BSC
1490,29,2022-03-19,15:30,Bundesliga,Matchweek 27,Sat,Home,3.0,0.0,Hoffenheim,32.0,13.0,,2022,Hertha BSC
1491,30,2022-04-02,15:30,Bundesliga,Matchweek 28,Sat,Away,1.0,2.0,Leverkusen,32.0,7.0,66.7,2022,Hertha BSC
1492,31,2022-04-09,18:30,Bundesliga,Matchweek 29,Sat,Home,1.0,4.0,Union Berlin,52.0,11.0,66.7,2022,Hertha BSC
1493,32,2022-04-16,15:30,Bundesliga,Matchweek 30,Sat,Away,1.0,0.0,Augsburg,41.0,13.0,100.0,2022,Hertha BSC
1494,33,2022-04-24,17:30,Bundesliga,Matchweek 31,Sun,Home,2.0,0.0,Stuttgart,42.0,9.0,100.0,2022,Hertha BSC
1495,34,2022-04-30,15:30,Bundesliga,Matchweek 32,Sat,Away,1.0,1.0,Arminia,45.0,11.0,0.0,2022,Hertha BSC
1496,35,2022-05-07,18:30,Bundesliga,Matchweek 33,Sat,Home,1.0,2.0,Mainz 05,36.0,9.0,60.0,2022,Hertha BSC
1497,36,2022-05-14,15:30,Bundesliga,Matchweek 34,Sat,Away,1.0,2.0,Dortmund,27.0,4.0,50.0,2022,Hertha BSC
1498,1,2021-08-14,15:30,Bundesliga,Matchweek 1,Sat,Home,0.0,0.0,Freiburg,45.0,10.0,100.0,2022,Arminia
1499,2,2021-08-21,15:30,Bundesliga,Matchweek 2,Sat,Away,1.0,1.0,Greuther Fürth,35.0,9.0,100.0,2022,Arminia
1500,3,2021-08-28,15:30,Bundesliga,Matchweek 3,Sat,Home,1.0,1.0,Eint Frankfurt,35.0,13.0,66.7,2022,Arminia
1501,4,2021-09-12,19:30,Bundesliga,Matchweek 4,Sun,Away,1.0,3.0,M'Gladbach,36.0,18.0,25.0,2022,Arminia
1502,5,2021-09-18,15:30,Bundesliga,Matchweek 5,Sat,Home,0.0,0.0,Hoffenheim,42.0,9.0,100.0,2022,Arminia
1503,6,2021-09-25,15:30,Bundesliga,Matchweek 6,Sat,Away,0.0,1.0,Union Berlin,46.0,10.0,75.0,2022,Arminia
1504,7,2021-10-03,19:30,Bundesliga,Matchweek 7,Sun,Home,0.0,4.0,Leverkusen,34.0,10.0,57.1,2022,Arminia
1505,8,2021-10-17,17:30,Bundesliga,Matchweek 8,Sun,Away,1.0,1.0,Augsburg,50.0,10.0,83.3,2022,Arminia
1506,9,2021-10-23,15:30,Bundesliga,Matchweek 9,Sat,Home,1.0,3.0,Dortmund,31.0,15.0,71.4,2022,Arminia
1507,11,2021-10-30,15:30,Bundesliga,Matchweek 10,Sat,Home,1.0,2.0,Mainz 05,49.0,14.0,50.0,2022,Arminia
1508,12,2021-11-06,15:30,Bundesliga,Matchweek 11,Sat,Away,1.0,0.0,Stuttgart,34.0,15.0,100.0,2022,Arminia
1509,13,2021-11-20,15:30,Bundesliga,Matchweek 12,Sat,Home,2.0,2.0,Wolfsburg,37.0,9.0,60.0,2022,Arminia
1510,14,2021-11-27,18:30,Bundesliga,Matchweek 13,Sat,Away,0.0,1.0,Bayern Munich,27.0,8.0,88.9,2022,Arminia
1511,15,2021-12-04,15:30,Bundesliga,Matchweek 14,Sat,Home,1.0,1.0,Köln,43.0,18.0,66.7,2022,Arminia
1512,16,2021-12-11,15:30,Bundesliga,Matchweek 15,Sat,Away,0.0,2.0,Hertha BSC,40.0,9.0,75.0,2022,Arminia
1513,17,2021-12-14,20:30,Bundesliga,Matchweek 16,Tue,Home,2.0,0.0,Bochum,51.0,13.0,100.0,2022,Arminia
1514,18,2021-12-18,15:30,Bundesliga,Matchweek 17,Sat,Away,2.0,0.0,RB Leipzig,23.0,4.0,100.0,2022,Arminia
1515,19,2022-01-08,15:30,Bundesliga,Matchweek 18,Sat,Away,2.0,2.0,Freiburg,51.0,15.0,60.0,2022,Arminia
1516,20,2022-01-16,17:30,Bundesliga,Matchweek 19,Sun,Home,2.0,2.0,Greuther Fürth,45.0,13.0,33.3,2022,Arminia
1517,21,2022-01-21,20:30,Bundesliga,Matchweek 20,Fri,Away,2.0,0.0,Eint Frankfurt,32.0,8.0,100.0,2022,Arminia
1518,22,2022-02-05,15:30,Bundesliga,Matchweek 21,Sat,Home,1.0,1.0,M'Gladbach,39.0,11.0,75.0,2022,Arminia
1519,23,2022-02-13,17:30,Bundesliga,Matchweek 22,Sun,Away,0.0,2.0,Hoffenheim,47.0,8.0,75.0,2022,Arminia
1520,24,2022-02-19,15:30,Bundesliga,Matchweek 23,Sat,Home,1.0,0.0,Union Berlin,42.0,12.0,100.0,2022,Arminia
1521,25,2022-02-26,15:30,Bundesliga,Matchweek 24,Sat,Away,0.0,3.0,Leverkusen,29.0,9.0,66.7,2022,Arminia
1522,26,2022-03-04,20:30,Bundesliga,Matchweek 25,Fri,Home,0.0,1.0,Augsburg,50.0,5.0,0.0,2022,Arminia
1523,27,2022-03-13,17:30,Bundesliga,Matchweek 26,Sun,Away,0.0,1.0,Dortmund,41.0,12.0,66.7,2022,Arminia
1524,28,2022-03-19,15:30,Bundesliga,Matchweek 27,Sat,Away,0.0,4.0,Mainz 05,44.0,6.0,83.3,2022,Arminia
1525,29,2022-04-02,15:30,Bundesliga,Matchweek 28,Sat,Home,1.0,1.0,Stuttgart,53.0,10.0,100.0,2022,Arminia
1526,30,2022-04-09,15:30,Bundesliga,Matchweek 29,Sat,Away,0.0,4.0,Wolfsburg,47.0,7.0,33.3,2022,Arminia
1527,31,2022-04-17,15:30,Bundesliga,Matchweek 30,Sun,Home,0.0,3.0,Bayern Munich,25.0,8.0,62.5,2022,Arminia
1528,32,2022-04-23,15:30,Bundesliga,Matchweek 31,Sat,Away,1.0,3.0,Köln,45.0,13.0,50.0,2022,Arminia
1529,33,2022-04-30,15:30,Bundesliga,Matchweek 32,Sat,Home,1.0,1.0,Hertha BSC,55.0,7.0,80.0,2022,Arminia
1530,34,2022-05-06,20:30,Bundesliga,Matchweek 33,Fri,Away,1.0,2.0,Bochum,40.0,14.0,77.8,2022,Arminia
1531,35,2022-05-14,15:30,Bundesliga,Matchweek 34,Sat,Home,1.0,1.0,RB Leipzig,42.0,9.0,90.0,2022,Arminia
1532,1,2021-08-14,15:30,Bundesliga,Matchweek 1,Sat,Away,1.0,5.0,Stuttgart,33.0,8.0,66.7,2022,Greuther Furth
1533,2,2021-08-21,15:30,Bundesliga,Matchweek 2,Sat,Home,1.0,1.0,Arminia,65.0,19.0,50.0,2022,Greuther Furth
1534,3,2021-08-28,15:30,Bundesliga,Matchweek 3,Sat,Away,0.0,3.0,Mainz 05,52.0,9.0,66.7,2022,Greuther Furth
1535,4,2021-09-11,15:30,Bundesliga,Matchweek 4,Sat,Home,0.0,2.0,Wolfsburg,30.0,9.0,66.7,2022,Greuther Furth
1536,5,2021-09-17,20:30,Bundesliga,Matchweek 5,Fri,Away,1.0,2.0,Hertha BSC,43.0,10.0,33.3,2022,Greuther Furth
1537,6,2021-09-24,20:30,Bundesliga,Matchweek 6,Fri,Home,1.0,3.0,Bayern Munich,33.0,10.0,25.0,2022,Greuther Furth
1538,7,2021-10-01,20:30,Bundesliga,Matchweek 7,Fri,Away,1.0,3.0,Köln,33.0,7.0,62.5,2022,Greuther Furth
1539,8,2021-10-16,15:30,Bundesliga,Matchweek 8,Sat,Home,0.0,1.0,Bochum,56.0,11.0,50.0,2022,Greuther Furth
1540,9,2021-10-23,15:30,Bundesliga,Matchweek 9,Sat,Away,1.0,4.0,RB Leipzig,44.0,8.0,40.0,2022,Greuther Furth
1541,10,2021-10-30,15:30,Bundesliga,Matchweek 10,Sat,Away,1.0,3.0,Freiburg,50.0,8.0,60.0,2022,Greuther Furth
1542,11,2021-11-07,19:30,Bundesliga,Matchweek 11,Sun,Home,1.0,2.0,Eint Frankfurt,54.0,20.0,50.0,2022,Greuther Furth
1543,12,2021-11-20,15:30,Bundesliga,Matchweek 12,Sat,Away,0.0,4.0,M'Gladbach,43.0,5.0,63.6,2022,Greuther Furth
1544,13,2021-11-27,15:30,Bundesliga,Matchweek 13,Sat,Home,3.0,6.0,Hoffenheim,49.0,16.0,45.5,2022,Greuther Furth
1545,14,2021-12-04,15:30,Bundesliga,Matchweek 14,Sat,Away,1.0,7.0,Leverkusen,40.0,8.0,12.5,2022,Greuther Furth
1546,15,2021-12-12,15:30,Bundesliga,Matchweek 15,Sun,Home,1.0,0.0,Union Berlin,37.0,5.0,100.0,2022,Greuther Furth
1547,16,2021-12-15,20:30,Bundesliga,Matchweek 16,Wed,Away,0.0,3.0,Dortmund,32.0,8.0,60.0,2022,Greuther Furth
1548,17,2021-12-18,15:30,Bundesliga,Matchweek 17,Sat,Home,0.0,0.0,Augsburg,48.0,3.0,100.0,2022,Greuther Furth
1549,18,2022-01-08,15:30,Bundesliga,Matchweek 18,Sat,Home,0.0,0.0,Stuttgart,39.0,10.0,100.0,2022,Greuther Furth
1550,19,2022-01-16,17:30,Bundesliga,Matchweek 19,Sun,Away,2.0,2.0,Arminia,55.0,6.0,60.0,2022,Greuther Furth
1551,20,2022-01-22,15:30,Bundesliga,Matchweek 20,Sat,Home,2.0,1.0,Mainz 05,42.0,9.0,80.0,2022,Greuther Furth
1552,21,2022-02-06,17:30,Bundesliga,Matchweek 21,Sun,Away,1.0,4.0,Wolfsburg,44.0,7.0,33.3,2022,Greuther Furth
1553,22,2022-02-12,15:30,Bundesliga,Matchweek 22,Sat,Home,2.0,1.0,Hertha BSC,40.0,17.0,85.7,2022,Greuther Furth
1554,23,2022-02-20,15:30,Bundesliga,Matchweek 23,Sun,Away,1.0,4.0,Bayern Munich,22.0,8.0,50.0,2022,Greuther Furth
1555,24,2022-02-26,15:30,Bundesliga,Matchweek 24,Sat,Home,1.0,1.0,Köln,41.0,12.0,75.0,2022,Greuther Furth
1556,25,2022-03-05,15:30,Bundesliga,Matchweek 25,Sat,Away,1.0,2.0,Bochum,55.0,9.0,71.4,2022,Greuther Furth
1557,26,2022-03-13,19:30,Bundesliga,Matchweek 26,Sun,Home,1.0,6.0,RB Leipzig,47.0,7.0,0.0,2022,Greuther Furth
1558,27,2022-03-19,15:30,Bundesliga,Matchweek 27,Sat,Home,0.0,0.0,Freiburg,39.0,8.0,100.0,2022,Greuther Furth
1559,28,2022-04-02,15:30,Bundesliga,Matchweek 28,Sat,Away,0.0,0.0,Eint Frankfurt,33.0,4.0,100.0,2022,Greuther Furth
1560,29,2022-04-09,15:30,Bundesliga,Matchweek 29,Sat,Home,0.0,2.0,M'Gladbach,50.0,10.0,83.3,2022,Greuther Furth
1561,30,2022-04-17,17:30,Bundesliga,Matchweek 30,Sun,Away,0.0,0.0,Hoffenheim,42.0,8.0,100.0,2022,Greuther Furth
1562,31,2022-04-23,15:30,Bundesliga,Matchweek 31,Sat,Home,1.0,4.0,Leverkusen,52.0,8.0,20.0,2022,Greuther Furth
1563,32,2022-04-29,20:30,Bundesliga,Matchweek 32,Fri,Away,1.0,1.0,Union Berlin,46.0,7.0,66.7,2022,Greuther Furth
1564,33,2022-05-07,15:30,Bundesliga,Matchweek 33,Sat,Home,1.0,3.0,Dortmund,43.0,8.0,25.0,2022,Greuther Furth
1565,34,2022-05-14,15:30,Bundesliga,Matchweek 34,Sat,Away,1.0,2.0,Augsburg,51.0,7.0,66.7,2022,Greuther Furth
1566,0,2020-09-18,20:30,Bundesliga,Matchweek 1,Fri,Home,8.0,0.0,Schalke 04,63.0,20.0,100.0,2021,Bayern Munich
1567,2,2020-09-27,15:30,Bundesliga,Matchweek 2,Sun,Away,1.0,4.0,Hoffenheim,71.0,16.0,62.5,2021,Bayern Munich
1568,4,2020-10-04,18:00,Bundesliga,Matchweek 3,Sun,Home,4.0,3.0,Hertha BSC,66.0,21.0,40.0,2021,Bayern Munich
1569,6,2020-10-17,18:30,Bundesliga,Matchweek 4,Sat,Away,4.0,1.0,Arminia,66.0,17.0,80.0,2021,Bayern Munich
1570,8,2020-10-24,15:30,Bundesliga,Matchweek 5,Sat,Home,5.0,0.0,Eint Frankfurt,61.0,20.0,100.0,2021,Bayern Munich
1571,10,2020-10-31,15:30,Bundesliga,Matchweek 6,Sat,Away,2.0,1.0,Köln,62.0,5.0,50.0,2021,Bayern Munich
1572,12,2020-11-07,18:30,Bundesliga,Matchweek 7,Sat,Away,3.0,2.0,Dortmund,49.0,14.0,60.0,2021,Bayern Munich
1573,13,2020-11-21,15:30,Bundesliga,Matchweek 8,Sat,Home,1.0,1.0,Werder Bremen,70.0,16.0,66.7,2021,Bayern Munich
1574,15,2020-11-28,15:30,Bundesliga,Matchweek 9,Sat,Away,3.0,1.0,Stuttgart,57.0,14.0,75.0,2021,Bayern Munich
1575,17,2020-12-05,18:30,Bundesliga,Matchweek 10,Sat,Home,3.0,3.0,RB Leipzig,61.0,9.0,25.0,2021,Bayern Munich
1576,19,2020-12-12,18:30,Bundesliga,Matchweek 11,Sat,Away,1.0,1.0,Union Berlin,67.0,12.0,80.0,2021,Bayern Munich
1577,20,2020-12-16,20:30,Bundesliga,Matchweek 12,Wed,Home,2.0,1.0,Wolfsburg,59.0,11.0,83.3,2021,Bayern Munich
1578,21,2020-12-19,18:30,Bundesliga,Matchweek 13,Sat,Away,2.0,1.0,Leverkusen,49.0,14.0,50.0,2021,Bayern Munich
1579,22,2021-01-03,18:00,Bundesliga,Matchweek 14,Sun,Home,5.0,2.0,Mainz 05,72.0,16.0,71.4,2021,Bayern Munich
1580,23,2021-01-08,20:30,Bundesliga,Matchweek 15,Fri,Away,2.0,3.0,M'Gladbach,67.0,15.0,25.0,2021,Bayern Munich
1581,25,2021-01-17,15:30,Bundesliga,Matchweek 16,Sun,Home,2.0,1.0,Freiburg,59.0,25.0,50.0,2021,Bayern Munich
1582,26,2021-01-20,20:30,Bundesliga,Matchweek 17,Wed,Away,1.0,0.0,Augsburg,63.0,12.0,,2021,Bayern Munich
1583,27,2021-01-24,15:30,Bundesliga,Matchweek 18,Sun,Away,4.0,0.0,Schalke 04,60.0,31.0,100.0,2021,Bayern Munich
1584,28,2021-01-30,15:30,Bundesliga,Matchweek 19,Sat,Home,4.0,1.0,Hoffenheim,60.0,15.0,80.0,2021,Bayern Munich
1585,29,2021-02-05,20:00,Bundesliga,Matchweek 20,Fri,Away,1.0,0.0,Hertha BSC,61.0,13.0,100.0,2021,Bayern Munich
1586,30,2021-02-15,20:30,Bundesliga,Matchweek 21,Mon,Home,3.0,3.0,Arminia,64.0,19.0,0.0,2021,Bayern Munich
1587,31,2021-02-20,15:30,Bundesliga,Matchweek 22,Sat,Away,1.0,2.0,Eint Frankfurt,60.0,22.0,60.0,2021,Bayern Munich
1588,33,2021-02-27,15:30,Bundesliga,Matchweek 23,Sat,Home,5.0,1.0,Köln,55.0,14.0,66.7,2021,Bayern Munich
1589,34,2021-03-06,18:30,Bundesliga,Matchweek 24,Sat,Home,4.0,2.0,Dortmund,66.0,26.0,33.3,2021,Bayern Munich
1590,35,2021-03-13,15:30,Bundesliga,Matchweek 25,Sat,Away,3.0,1.0,Werder Bremen,57.0,21.0,75.0,2021,Bayern Munich
1591,37,2021-03-20,15:30,Bundesliga,Matchweek 26,Sat,Home,4.0,0.0,Stuttgart,43.0,15.0,100.0,2021,Bayern Munich
1592,38,2021-04-03,18:30,Bundesliga,Matchweek 27,Sat,Away,1.0,0.0,RB Leipzig,46.0,9.0,100.0,2021,Bayern Munich
1593,40,2021-04-10,15:30,Bundesliga,Matchweek 28,Sat,Home,1.0,1.0,Union Berlin,59.0,14.0,50.0,2021,Bayern Munich
1594,42,2021-04-17,15:30,Bundesliga,Matchweek 29,Sat,Away,3.0,2.0,Wolfsburg,52.0,14.0,33.3,2021,Bayern Munich
1595,43,2021-04-20,20:30,Bundesliga,Matchweek 30,Tue,Home,2.0,0.0,Leverkusen,60.0,24.0,100.0,2021,Bayern Munich
1596,44,2021-04-24,15:30,Bundesliga,Matchweek 31,Sat,Away,1.0,2.0,Mainz 05,70.0,15.0,33.3,2021,Bayern Munich
1597,45,2021-05-08,18:30,Bundesliga,Matchweek 32,Sat,Home,6.0,0.0,M'Gladbach,57.0,21.0,100.0,2021,Bayern Munich
1598,46,2021-05-15,15:30,Bundesliga,Matchweek 33,Sat,Away,2.0,2.0,Freiburg,61.0,16.0,50.0,2021,Bayern Munich
1599,47,2021-05-22,15:30,Bundesliga,Matchweek 34,Sat,Home,5.0,2.0,Augsburg,70.0,26.0,50.0,2021,Bayern Munich
1600,1,2020-09-20,15:30,Bundesliga,Matchweek 1,Sun,Home,3.0,1.0,Mainz 05,72.0,22.0,0.0,2021,RB Leipzig
1601,2,2020-09-26,15:30,Bundesliga,Matchweek 2,Sat,Away,1.0,1.0,Leverkusen,41.0,7.0,75.0,2021,RB Leipzig
1602,3,2020-10-03,18:30,Bundesliga,Matchweek 3,Sat,Home,4.0,0.0,Schalke 04,67.0,21.0,100.0,2021,RB Leipzig
1603,4,2020-10-17,15:30,Bundesliga,Matchweek 4,Sat,Away,2.0,0.0,Augsburg,67.0,16.0,100.0,2021,RB Leipzig
1604,6,2020-10-24,15:30,Bundesliga,Matchweek 5,Sat,Home,2.0,1.0,Hertha BSC,67.0,25.0,50.0,2021,RB Leipzig
1605,8,2020-10-31,18:30,Bundesliga,Matchweek 6,Sat,Away,0.0,1.0,M'Gladbach,51.0,15.0,66.7,2021,RB Leipzig
1606,10,2020-11-07,15:30,Bundesliga,Matchweek 7,Sat,Home,3.0,0.0,Freiburg,55.0,14.0,100.0,2021,RB Leipzig
1607,11,2020-11-21,18:30,Bundesliga,Matchweek 8,Sat,Away,1.0,1.0,Eint Frankfurt,62.0,10.0,66.7,2021,RB Leipzig
1608,13,2020-11-28,15:30,Bundesliga,Matchweek 9,Sat,Home,2.0,1.0,Arminia,58.0,14.0,66.7,2021,RB Leipzig
1609,15,2020-12-05,18:30,Bundesliga,Matchweek 10,Sat,Away,3.0,3.0,Bayern Munich,39.0,7.0,40.0,2021,RB Leipzig
1610,17,2020-12-12,15:30,Bundesliga,Matchweek 11,Sat,Home,2.0,0.0,Werder Bremen,55.0,14.0,100.0,2021,RB Leipzig
1611,18,2020-12-16,20:30,Bundesliga,Matchweek 12,Wed,Away,1.0,0.0,Hoffenheim,55.0,4.0,100.0,2021,RB Leipzig
1612,19,2020-12-19,15:30,Bundesliga,Matchweek 13,Sat,Home,0.0,0.0,Köln,64.0,18.0,100.0,2021,RB Leipzig
1613,21,2021-01-02,20:30,Bundesliga,Matchweek 14,Sat,Away,1.0,0.0,Stuttgart,55.0,21.0,100.0,2021,RB Leipzig
1614,22,2021-01-09,18:30,Bundesliga,Matchweek 15,Sat,Home,1.0,3.0,Dortmund,54.0,12.0,50.0,2021,RB Leipzig
1615,23,2021-01-16,15:30,Bundesliga,Matchweek 16,Sat,Away,2.0,2.0,Wolfsburg,52.0,13.0,0.0,2021,RB Leipzig
1616,24,2021-01-20,20:30,Bundesliga,Matchweek 17,Wed,Home,1.0,0.0,Union Berlin,67.0,16.0,100.0,2021,RB Leipzig
1617,25,2021-01-23,15:30,Bundesliga,Matchweek 18,Sat,Away,2.0,3.0,Mainz 05,68.0,13.0,25.0,2021,RB Leipzig
1618,26,2021-01-30,18:30,Bundesliga,Matchweek 19,Sat,Home,1.0,0.0,Leverkusen,46.0,16.0,100.0,2021,RB Leipzig
1619,28,2021-02-06,15:30,Bundesliga,Matchweek 20,Sat,Away,3.0,0.0,Schalke 04,63.0,26.0,100.0,2021,RB Leipzig
1620,29,2021-02-12,20:30,Bundesliga,Matchweek 21,Fri,Home,2.0,1.0,Augsburg,60.0,15.0,100.0,2021,RB Leipzig
1621,31,2021-02-21,15:30,Bundesliga,Matchweek 22,Sun,Away,3.0,0.0,Hertha BSC,52.0,14.0,100.0,2021,RB Leipzig
1622,32,2021-02-27,18:30,Bundesliga,Matchweek 23,Sat,Home,3.0,2.0,M'Gladbach,66.0,21.0,50.0,2021,RB Leipzig
1623,34,2021-03-06,15:30,Bundesliga,Matchweek 24,Sat,Away,3.0,0.0,Freiburg,57.0,13.0,100.0,2021,RB Leipzig
1624,36,2021-03-14,15:30,Bundesliga,Matchweek 25,Sun,Home,1.0,1.0,Eint Frankfurt,57.0,14.0,50.0,2021,RB Leipzig
1625,37,2021-03-19,20:30,Bundesliga,Matchweek 26,Fri,Away,1.0,0.0,Arminia,81.0,20.0,,2021,RB Leipzig
1626,38,2021-04-03,18:30,Bundesliga,Matchweek 27,Sat,Home,0.0,1.0,Bayern Munich,54.0,14.0,80.0,2021,RB Leipzig
1627,39,2021-04-10,15:30,Bundesliga,Matchweek 28,Sat,Away,4.0,1.0,Werder Bremen,63.0,8.0,100.0,2021,RB Leipzig
1628,40,2021-04-16,20:30,Bundesliga,Matchweek 29,Fri,Home,0.0,0.0,Hoffenheim,63.0,16.0,,2021,RB Leipzig
1629,41,2021-04-20,18:30,Bundesliga,Matchweek 30,Tue,Away,1.0,2.0,Köln,71.0,25.0,33.3,2021,RB Leipzig
1630,42,2021-04-25,15:30,Bundesliga,Matchweek 31,Sun,Home,2.0,0.0,Stuttgart,66.0,24.0,,2021,RB Leipzig
1631,44,2021-05-08,15:30,Bundesliga,Matchweek 32,Sat,Away,2.0,3.0,Dortmund,56.0,14.0,25.0,2021,RB Leipzig
1632,46,2021-05-16,20:30,Bundesliga,Matchweek 33,Sun,Home,2.0,2.0,Wolfsburg,64.0,12.0,60.0,2021,RB Leipzig
1633,47,2021-05-22,15:30,Bundesliga,Matchweek 34,Sat,Away,1.0,2.0,Union Berlin,61.0,19.0,50.0,2021,RB Leipzig
1634,1,2020-09-19,18:30,Bundesliga,Matchweek 1,Sat,Home,3.0,0.0,M'Gladbach,48.0,9.0,100.0,2021,Dortmund
1635,2,2020-09-26,15:30,Bundesliga,Matchweek 2,Sat,Away,0.0,2.0,Augsburg,79.0,18.0,50.0,2021,Dortmund
1636,4,2020-10-03,15:30,Bundesliga,Matchweek 3,Sat,Home,4.0,0.0,Freiburg,66.0,16.0,100.0,2021,Dortmund
1637,5,2020-10-17,15:30,Bundesliga,Matchweek 4,Sat,Away,1.0,0.0,Hoffenheim,55.0,15.0,100.0,2021,Dortmund
1638,7,2020-10-24,18:30,Bundesliga,Matchweek 5,Sat,Home,3.0,0.0,Schalke 04,74.0,18.0,,2021,Dortmund
1639,9,2020-10-31,15:30,Bundesliga,Matchweek 6,Sat,Away,2.0,0.0,Arminia,75.0,21.0,100.0,2021,Dortmund
1640,11,2020-11-07,18:30,Bundesliga,Matchweek 7,Sat,Home,2.0,3.0,Bayern Munich,51.0,15.0,57.1,2021,Dortmund
1641,12,2020-11-21,20:30,Bundesliga,Matchweek 8,Sat,Away,5.0,2.0,Hertha BSC,59.0,16.0,66.7,2021,Dortmund
1642,14,2020-11-28,15:30,Bundesliga,Matchweek 9,Sat,Home,1.0,2.0,Köln,69.0,16.0,60.0,2021,Dortmund
1643,16,2020-12-05,15:30,Bundesliga,Matchweek 10,Sat,Away,1.0,1.0,Eint Frankfurt,57.0,16.0,0.0,2021,Dortmund
1644,18,2020-12-12,15:30,Bundesliga,Matchweek 11,Sat,Home,1.0,5.0,Stuttgart,71.0,12.0,60.0,2021,Dortmund
1645,19,2020-12-15,20:30,Bundesliga,Matchweek 12,Tue,Away,2.0,1.0,Werder Bremen,54.0,14.0,66.7,2021,Dortmund
1646,20,2020-12-18,20:30,Bundesliga,Matchweek 13,Fri,Away,1.0,2.0,Union Berlin,70.0,16.0,60.0,2021,Dortmund
1647,22,2021-01-03,15:30,Bundesliga,Matchweek 14,Sun,Home,2.0,0.0,Wolfsburg,59.0,14.0,100.0,2021,Dortmund
1648,23,2021-01-09,18:30,Bundesliga,Matchweek 15,Sat,Away,3.0,1.0,RB Leipzig,46.0,15.0,75.0,2021,Dortmund
1649,24,2021-01-16,15:30,Bundesliga,Matchweek 16,Sat,Home,1.0,1.0,Mainz 05,72.0,16.0,66.7,2021,Dortmund
